Company,Model,Varient,Year,Price,Kms_driven,Fuel_type,Transmission,Ownership,OwnershipLE,Rating,State,Car_Age,Kms_Bucket,Price_log,Kms_driven_log
Honda,City,1.5L I-VTEC SV CVT,2015,350000,69580,Petrol,Auto,3rd owner,3,CARS24 Assured,Mumbai,10,High,12.765691290604371,11.150246820548618
Tata,Tiago,XZ PETROL,2018,365000,65110,Petrol,Manual,1st owner,1,Verified Owner,Bhopal,7,High,12.807655372286902,11.083848784736833
Maruti,Alto,LXI,2013,134000,38860,Petrol,Manual,2nd owner,2,Verified Owner,Pradesh,12,Medium,11.80560254159177,10.567746456002288
Tata,Tiago,XT PETROL,2017,335000,70320,Petrol,Manual,2nd owner,2,Verified Owner,Gujarat,8,High,12.721888795877375,11.160825752963293
Honda,Brio,S MT,2013,197000,55670,Petrol,Manual,2nd owner,2,Verified Owner,Rajasthan,12,High,12.190964083849375,10.927214644012448
Honda,Amaze,1.2L I-VTEC S,2015,352000,79880,Petrol,Manual,2nd owner,2,Verified Owner,Diyodar,10,High,12.77138929548529,11.28829330622956
Jeep,Compass,SPORT 2.0 DIESEL,2018,738000,53450,Diesel,Manual,2nd owner,2,CARS24 Assured,Kolkata,7,High,13.511700458595241,10.88652062535208
Tata,TIGOR,XZ DIESEL,2018,352000,45650,Diesel,Manual,2nd owner,2,Verified Owner,Pradesh,7,Medium,12.77138929548529,10.728780791588225
Maruti,Wagon,VXI,2018,350000,22880,Petrol,Manual,1st owner,1,CARS24 Assured,Mori,7,Medium,12.765691290604371,10.038062150832348
Honda,Amaze,1.2L I-VTEC E,2020,513000,130000,Petrol,Manual,1st owner,1,Verified Owner,RJ,5,Very High,13.148033073468746,11.775297421715827
Tata,NEXON,CREATIVE PLUS 1.2 REVOTRON 6 AMT,2024,1190000,4900,Petrol,Auto,1st owner,1,CARS24 Assured,Bengaluru,1,Low,13.989464705423494,8.497194544909547
Volkswagen,Vento,,2013,240000,110000,Petrol,Manual,2nd owner,2,Verified Owner,Nashik,12,Very High,12.388398368982115,11.608244735642321
Maruti,New,,2023,492000,26840,Petrol,Manual,1st owner,1,CARS24 Assured,Ghaziabad,2,Medium,13.106236027992704,10.197685848215706
Maruti,IGNIS,ZETA 1.2,2022,555000,57950,Petrol,Manual,1st owner,1,CARS24 Assured,Nagpur,3,High,13.22672519452875,10.967353104874404
Maruti,Wagon,VXI,2013,231000,110000,Petrol,Manual,3rd owner,3,Verified Owner,Visakhapatnam,12,Very High,12.35017731849889,11.608244735642321
Ford,Ecosport,TREND 1.5L DIESEL,2016,314000,150000,Diesel,Manual,2nd owner,2,Verified Owner,Pradesh,9,Very High,12.657151449598695,11.918397239722838
Maruti,Swift,VDI,2015,287000,90720,Diesel,Manual,4th owner,4,Verified Owner,Pradesh,10,High,12.567240979056246,11.415544141828516
Hyundai,Verna,FLUIDIC 1.6 VTVT SX,2012,250000,110000,Petrol,Manual,3rd owner,3,Verified Owner,Goa,13,Very High,12.429220196836383,11.608244735642321
Chevrolet,Sail,1.3 LT ABS,2014,100000,68720,Diesel,Manual,2nd owner,2,Verified Owner,Jabalpur,11,High,11.51293546492023,11.137810108356684
Maruti,Swift,VXI,2023,719000,3910,Petrol,Manual,1st owner,1,Verified Owner,Maharashtra,2,Low,13.4856180275228,8.271548374755515
Maruti,SX4,ZXI,2010,107000,70350,Petrol,Manual,3rd owner,3,Verified Owner,Bhopal,15,High,11.580593459194764,11.161252277082589
Nissan,MAGNITE,XE AMT EZ Shift,2024,649000,4390,Petrol,Auto,1st owner,1,Verified Owner,Jharkhand,1,Low,13.38318953651709,8.387312270561717
Tata,TIGOR,XT DIESEL,2017,420000,120000,Diesel,Manual,2nd owner,2,Verified Owner,Maharashtra,8,Very High,12.948012371209098,11.695255355062795
Maruti,Alto,STD,2023,350000,11510,Petrol,Manual,1st owner,1,CARS24 Assured,Patna,2,Low,12.765691290604371,9.351058378915061
Tata,PUNCH,,2023,606000,29210,Petrol,Manual,1st owner,1,Verified Owner,Jodhpur,2,Medium,13.314636915215106,10.282300629646866
Renault,Duster,85 PS RXE DIESEL,2012,160000,72780,Diesel,Manual,4th owner,4,Verified Owner,Varshamedi,13,High,11.982935344196433,11.19521021111023
Skoda,Laura,ELEGANCE 2.0 TDI CR AT,2011,225000,96880,Diesel,Auto,1st owner,1,Verified Owner,PB,14,High,12.323860125621126,11.481238700221596
Tata,Safari,2.2 EX 4X2,2016,425000,74120,Diesel,Manual,3rd owner,3,Verified Dealer,Kanpur,9,High,12.959846800844963,11.213454171943471
Volkswagen,Polo,,2015,370000,56150,Petrol,Manual,2nd owner,2,Verified Owner,Rajasthan,10,High,12.821260987319457,10.935799769447005
Maruti,Celerio,LXI,2018,315000,46110,Petrol,Manual,1st owner,1,CARS24 Assured,Ghaziabad,7,Medium,12.660331092405906,10.73880681223516
Renault,TRIBER,RXZ,2019,380000,120000,Petrol,Manual,1st owner,1,Verified Owner,Bhilwara,6,Very High,12.847929163278053,11.695255355062795
Maruti,IGNIS,SIGMA 1.2,2017,385000,72040,Petrol,Manual,1st owner,1,Verified Dealer,Amritsar,8,High,12.861001210669146,11.184990680370673
Maruti,Alto,VXI,2016,170000,110000,Petrol,Manual,3rd owner,3,Verified Owner,Jamnagar,9,Very High,12.04355959836804,11.608244735642321
Datsun,Redi,T (O),2018,129000,120000,Petrol,Manual,2nd owner,2,Verified Owner,Rajasthan,7,Very High,11.767575435251748,11.695255355062795
Maruti,Swift,ZXI AMT,2019,550000,44130,Petrol,Auto,1st owner,1,Verified Owner,Assam,6,Medium,13.217675375388819,10.694917762328629
Maruti,Swift,LXI,2015,360000,32200,Petrol,Manual,1st owner,1,Verified Owner,Bharuch,10,Medium,12.793862088206213,10.379752786950895
Maruti,Ciaz,ALPHA 1.4 PETROL,2017,436000,55770,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,8,High,12.985399815906522,10.929009300010007
Maruti,Vitara,,2018,476000,73780,Diesel,Manual,2nd owner,2,Verified Owner,Pradesh,7,High,13.073175234051686,11.208856524867436
Honda,Brio,S MT,2013,200000,89730,Petrol,Manual,2nd owner,2,Verified Owner,Goa,12,High,12.206077645517674,11.404571584774748
Hyundai,i10,ERA 1.1,2010,79000,79160,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,15,High,11.277215789596893,11.27923903227946
Honda,Amaze,1.2L I-VTEC S,2014,275000,53720,Petrol,Manual,1st owner,1,CARS24 Assured,Gurugram,11,High,12.524530013005734,10.891559265504869
Maruti,Swift,VXI,2014,366000,77870,Petrol,Manual,1st owner,1,Verified Owner,Rajasthan,11,High,12.810391344620207,11.262808890404589
Hyundai,Grand,,2017,243000,74790,Diesel,Manual,2nd owner,2,Verified Owner,Pradesh,8,High,12.400820837540556,11.222452835867818
Maruti,Swift,LXI,2017,325000,140000,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,8,Very High,12.691583538230217,11.849404844423074
Maruti,Alto,VXI,2013,200000,62720,Petrol,Manual,1st owner,1,Verified Owner,Jabalpur,12,High,12.206077645517674,11.046451598774738
Toyota,Etios,VX,2010,132000,54670,Petrol,Manual,2nd owner,2,Verified Owner,Gwalior,15,High,11.790564777297387,10.909088683289344
Hyundai,GRAND,,2019,450000,140000,Petrol,Manual,2nd owner,2,Verified Owner,Pradesh,6,Very High,13.017005083966255,11.849404844423074
Maruti,Alto,LXI CNG,2019,300000,64780,Petrol,Manual,2nd owner,2,Verified Owner,Ankleshwar,6,High,12.611541086966115,11.078767629469402
Hyundai,Elite,,2016,545000,82980,Diesel,Manual,1st owner,1,Verified Dealer,Amritsar,9,High,13.208542908506082,11.326366944910895
Hyundai,Eon,ERA +,2017,204000,87390,Petrol,Manual,2nd owner,2,Verified Owner,Bhopal,8,High,12.225880174775122,11.37814758151298
Maruti,Swift,VDI,2010,140000,110000,Diesel,Manual,1st owner,1,Verified Owner,Mathura,15,Very High,11.849404844423074,11.608244735642321
Honda,WR-V,1.2L I-VTEC VX MT,2017,380000,79360,Petrol,Manual,2nd owner,2,Verified Owner,Assam,8,High,12.847929163278053,11.281762342685816
Hyundai,Elite,ASTA 1.4 CRDI,2017,326000,120000,Diesel,Manual,4th owner,4,Verified Owner,Bhojpur,8,Very High,12.694655727828803,11.695255355062795
Maruti,Wagon,VXI,2015,267000,57510,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,10,High,12.495007682693725,10.959731512836925
Toyota,Etios,G,2014,220000,44120,Petrol,Manual,2nd owner,2,CARS24 Assured,Kolkata,11,Medium,12.301387370778713,10.694691138568423
Tata,Tiago,XZA PLUS PETROL,2022,580000,47850,Petrol,Auto,1st owner,1,CARS24 Assured,Hyderabad,3,Medium,13.270785106659046,10.775847295304315
Renault,Kwid,RXL,2019,309000,69280,Petrol,Manual,1st owner,1,Verified Owner,Bhopal,6,High,12.6410997921206,11.145925977312283
Ford,Figo,ZXI 1.2 PETROL,2015,252000,87900,Petrol,Manual,2nd owner,2,Verified Owner,Haryana,10,High,12.437188334739655,11.383966460172834
Hyundai,i20,MAGNA 1.2,2010,152000,87390,Petrol,Manual,2nd owner,2,Verified Owner,Pradesh,15,High,11.931642378754141,11.37814758151298
Skoda,Rapid,AMBITION 1.5 TDI AT,2017,450000,110000,Diesel,Auto,1st owner,1,Verified Owner,Pradesh,8,Very High,13.017005083966255,11.608244735642321
Honda,City,1.5L I-VTEC V MT,2019,757000,31440,Petrol,Manual,1st owner,1,Verified Owner,Kerala,6,Medium,13.537119853422677,10.355868052653099
Hyundai,Verna,FLUIDIC 1.6 CRDI SX OPT,2012,312000,120000,Diesel,Manual,3rd owner,3,Verified Owner,Kerala,13,Very High,12.650761671914688,11.695255355062795
Ford,New,TREND 1.5L DIESEL,2016,300000,65260,Diesel,Manual,1st owner,1,Verified Owner,Pilibhit,9,High,12.611541086966115,11.086149893352006
Tata,Zest,XE 75PS DIESEL,2017,238000,110000,Diesel,Manual,1st owner,1,Verified Owner,Gurugram,8,Very High,12.380030154325457,11.608244735642321
Chevrolet,Spark,LT 1.0,2012,86000,100000,Petrol,Manual,2nd owner,2,Verified Owner,Gujarat,13,High,11.362114203075018,11.51293546492023
Hyundai,i20,SPORTZ 1.4 CRDI,2012,150000,160000,Diesel,Manual,3rd owner,3,Verified Owner,Gujarat,13,Very High,11.918397239722838,11.982935344196433
Maruti,Dzire,ZXI Plus,2023,719000,26650,Petrol,Manual,1st owner,1,CARS24 Assured,Lucknow,2,Medium,13.4856180275228,10.19058195234216
Tata,ALTROZ,XE PETROL,2021,464000,40460,Petrol,Manual,1st owner,1,CARS24 Assured,3,4,Medium,13.047641986378483,10.608093826184968
Hyundai,i10,SPORTZ 1.2 AT,2010,149000,76160,Petrol,Auto,2nd owner,2,Verified Owner,Gujarat,15,High,11.91170829631447,11.240604799631146
Maruti,Ciaz,DELTA 1.4 MT PETROL,2018,400000,81390,Petrol,Manual,2nd owner,2,Verified Owner,Pradesh,7,High,12.899222326086994,11.307019980767294
Maruti,Ritz,VDI,2012,151000,85190,Diesel,Manual,3rd owner,3,Verified Owner,Pradesh,13,High,11.92504173829169,11.352651073434947
Maruti,Baleno,ZETA PETROL 1.2,2016,425000,61900,Petrol,Manual,2nd owner,2,Verified Owner,Pradesh,9,High,12.959846800844963,11.033291613631048
Tata,Harrier,XT 2.0L KRYOTEC,2019,750000,130000,Diesel,Manual,2nd owner,2,Verified Owner,Pradesh,6,Very High,13.527829818844937,11.775297421715827
Hyundai,Elite,,2016,360000,190000,Petrol,Manual,2nd owner,2,Verified Owner,Gurugram,9,Very High,12.793862088206213,12.154784614286667
Hyundai,i10,MAGNA 1.1,2012,186000,59010,Petrol,Manual,1st owner,1,CARS24 Assured,Noida,13,High,12.133507329024972,10.98547914618792
Honda,Brio,V MT,2012,193000,82720,Petrol,Manual,1st owner,1,Verified Owner,Karnal,13,High,12.170450649220749,11.32322877864404
Maruti,Alto,VXI,2011,128000,140000,Petrol,Manual,2nd owner,2,Verified Owner,Hapur,14,Very High,11.759793355371237,11.849404844423074
Ford,Fiesta,SXI 1.4 DIESEL,2012,160000,140000,Diesel,Manual,1st owner,1,Verified Owner,Pradesh,13,Very High,11.982935344196433,11.849404844423074
Mahindra,XUV700,AX 7 LUXURY P AT 7 STR,2023,2000000,37430,Petrol,Auto,1st owner,1,Verified Owner,Moradabad,2,Medium,14.508658238524095,10.53025451707913
Hyundai,Verna,FLUIDIC 1.6 CRDI SX,2013,272000,91270,Diesel,Manual,4th owner,4,Verified Owner,Pradesh,12,High,12.513561021741964,11.421588381953585
Maruti,Alto,LXI,2015,158000,200000,Petrol,Manual,2nd owner,2,Verified Owner,Gujarat,10,Very High,11.970356641102999,12.206077645517674
Hyundai,Xcent,S 1.1 CRDI,2014,185000,65700,Diesel,Manual,1st owner,1,Verified Owner,Mathura,11,High,12.128116509451258,11.092869425057021
Datsun,Go,T,2017,198000,19910,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,8,Low,12.19602736016897,9.899027621814035
Maruti,Swift,ZXI PLUS AMT,2020,773000,50450,Petrol,Auto,1st owner,1,Verified Owner,Gurugram,5,High,13.558035621229783,10.82875784719086
Tata,Tiago,XZ PETROL,2018,315000,89870,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,7,High,12.660331092405906,11.406130587774221
Honda,BR-V,1.5L I-VTEC VX,2016,608000,100000,Petrol,Manual,4th owner,4,Verified Owner,Kolhapur,9,High,13.317931805683793,11.51293546492023
Maruti,Wagon,LXI,2010,88000,140000,Petrol,Manual,4th owner,4,Verified Owner,Thanesar,15,Very High,11.385103457032141,11.849404844423074
Mahindra,XUV500,W11,2018,1225000,140000,Diesel,Manual,1st owner,1,Verified Dealer,Nashik,7,Very High,14.018452218287162,11.849404844423074
Maruti,Swift,VXI AMT,2019,484000,69740,Petrol,Auto,2nd owner,2,CARS24 Assured,Hyderabad,6,High,13.089842251812337,11.15254365910017
Tata,Tiago,XZ PETROL,2018,455000,41300,Petrol,Manual,1st owner,1,Verified Dealer,Jalgaon,7,Medium,13.02805489573287,10.628641991731053
Ford,Ecosport,,2015,500000,270000,Diesel,Manual,1st owner,1,Verified Owner,MH,10,Very High,13.122365377402328,12.506180941677357
Ford,Figo,TITANIUM 1.4 DIESEL,2014,130000,150000,Diesel,Manual,3rd owner,3,Verified Owner,Karnal,11,Very High,11.775297421715827,11.918397239722838
Honda,Brio,V MT,2012,195000,71960,Petrol,Manual,1st owner,1,CARS24 Assured,Agra,13,High,12.180759965737863,11.18387958457714
Volkswagen,Polo,,2016,482000,71890,Petrol,Manual,1st owner,1,CARS24 Assured,Pune,9,High,13.085701467719382,11.182906362021665
Maruti,Alto,VXI AMT,2015,221000,75610,Petrol,Auto,2nd owner,2,CARS24 Assured,Mumbai,10,High,12.30592250537653,11.233357054228645
Maruti,Swift,ZXI PLUS,2021,649000,46140,Petrol,Manual,1st owner,1,CARS24 Assured,Hyderabad,4,Medium,13.38318953651709,10.739457204661502
Mahindra,SCORPIO,,2023,1250000,36710,Diesel,Manual,1st owner,1,Verified Owner,Satara,2,Medium,14.038654909278163,10.510831716653778
Ford,Figo,TITANIUM 1.4 DIESEL,2012,125000,170000,Diesel,Manual,3rd owner,3,Verified Owner,Gurugram,13,Very High,11.736077016252437,12.04355959836804
Hyundai,Elite,ASTA 1.4 CRDI (O),2017,594000,120000,Diesel,Manual,2nd owner,2,Verified Owner,Maharashtra,8,Very High,13.29463628184505,11.695255355062795
Maruti,Ertiga,ZXI+,2017,830000,80740,Petrol,Manual,1st owner,1,Verified Owner,Nadu,8,High,13.629182184591333,11.299001779764962
Honda,Brio,V MT,2012,180000,47290,Petrol,Manual,3rd owner,3,Verified Owner,Bhopal,13,Medium,12.100717685412471,10.764075281534032
MG,ASTOR,SAVVY 1.5 CVT S RED,2022,1433000,69830,Petrol,Auto,1st owner,1,Verified Owner,Goa,3,High,14.175281404646771,11.153833316230168
Hyundai,VENUE,S 1.2,2020,636000,40510,Petrol,Manual,1st owner,1,CARS24 Assured,East,5,Medium,13.362955414648066,10.609328821154959
Hyundai,VENUE,S 1.2,2024,1028000,18190,Petrol,Manual,1st owner,1,Verified Owner,Kerala,1,Low,13.84312669775942,9.808682245262217
Chevrolet,Spark,PS 1.0,2010,70000,80910,Petrol,Manual,5th owner,5,Verified Owner,Kerala,15,High,11.156264806643742,11.3011050641372
Datsun,Redi,A,2019,167000,69940,Petrol,Manual,1st owner,1,CARS24 Assured,Kochi,6,High,12.025755079404917,11.15540730848484
Maruti,Vitara,,2021,692000,7360,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,4,Low,13.447342679685468,8.903951072058707
Hyundai,XCENT,,2019,435000,63670,CNG,Manual,1st owner,1,CARS24 Assured,Hyderabad,6,High,12.983103608918753,11.061484478871714
KIA,CARENS,PRESTIGE 1.5 DIESEL 7 STR,2022,1255000,96010,Diesel,Manual,1st owner,1,Verified Dealer,Raipur,3,High,14.042646927360453,11.472218047219139
Maruti,Swift,LXI,2015,315000,39920,Petrol,Manual,1st owner,1,Verified Owner,Bengal,10,Medium,12.660331092405906,10.594657780211852
Ford,Figo,EXI 1.4 DIESEL,2012,110000,140000,Diesel,Manual,1st owner,1,Verified Owner,Taleigao,13,Very High,11.608244735642321,11.849404844423074
Tata,Nano,LX,2010,51000,19950,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,15,Low,10.839600519357369,9.901034546375062
Chevrolet,Beat,LT DIESEL,2012,115000,69310,Diesel,Manual,2nd owner,2,Verified Owner,OD,13,High,11.652696102959753,11.146358902740426
Maruti,Ritz,VDI,2010,110000,74310,Diesel,Manual,2nd owner,2,Verified Owner,Bengal,15,High,11.608244735642321,11.21601426819998
Maruti,Ciaz,ZDI SHVS,2015,474000,97920,Diesel,Manual,2nd owner,2,CARS24 Assured,Pune,10,High,13.06896471037963,11.491916310112307
Hyundai,i10,MAGNA 1.2,2012,147000,47620,Petrol,Manual,2nd owner,2,Verified Owner,Bengal,13,Medium,11.898194668458823,10.771029119400374
Nissan,Micra,XV SAFETY PACK,2013,150000,59240,Petrol,Manual,1st owner,1,Verified Owner,Assam,12,High,11.918397239722838,10.98936914872542
Ford,Figo,ZXI 1.4 DIESEL,2013,145000,200000,Diesel,Manual,1st owner,1,Verified Owner,Karnal,12,Very High,11.884495917930655,12.206077645517674
Hyundai,Grand,,2014,189000,89870,Diesel,Manual,1st owner,1,Verified Owner,Rajasthan,11,High,12.149507585033072,11.406130587774221
Jeep,Compass,SPORT PLUS 2.0 DIESEL,2019,790000,58930,Diesel,Manual,1st owner,1,Verified Owner,Maharashtra,6,High,13.579789490265188,10.984122546973575
Mahindra,Kuv100,K8 6 STR,2017,270000,31430,Petrol,Manual,2nd owner,2,Verified Owner,Goa,8,Medium,12.506180941677357,10.355549946021075
Maruti,Wagon,LXI,2012,188000,75850,Petrol,Manual,1st owner,1,Verified Owner,Vapi,13,High,12.144202560946876,11.236526168605394
Renault,TRIBER,RXZ,2019,410000,24310,Petrol,Manual,2nd owner,2,Verified Owner,Pradesh,6,Medium,12.923914877701906,10.098684201799387
Maruti,Alto,VXI,2017,340000,54960,Petrol,Manual,2nd owner,2,Verified Dealer,Amritsar,8,High,12.73670383776449,10.91437912178165
Maruti,Swift,VXI,2023,618000,36460,Petrol,Manual,1st owner,1,CARS24 Assured,Hyderabad,2,Medium,13.334245354561496,10.503998475174141
Maruti,Swift,VDI ABS,2014,261000,170000,Diesel,Manual,1st owner,1,Verified Owner,Mathura,11,Very High,12.472279517715116,12.04355959836804
Renault,Pulse,RXZ DIESEL,2012,231000,160000,Diesel,Manual,3rd owner,3,Verified Owner,Salem,13,Very High,12.35017731849889,11.982935344196433
Fiat,Grand,,2013,113000,150000,Diesel,Manual,1st owner,1,Verified Owner,Pradesh,12,Very High,11.635151947212842,11.918397239722838
Hyundai,VENUE,S 1.2,2020,638000,30770,Petrol,Manual,1st owner,1,Verified Owner,Chhattisgarh,5,Medium,13.366095129723817,10.33432796697552
Hyundai,GRAND,,2021,455000,85520,Petrol,Auto,1st owner,1,CARS24 Assured,Lucknow,4,High,13.02805489573287,11.35651723880175
Renault,Kwid,CLIMBER 1.0 (O),2021,383000,33220,Petrol,Manual,1st owner,1,Verified Owner,Bengal,4,Medium,12.855792879125431,10.410937485062203
Maruti,Wagon,LXI LPG,2011,188000,120000,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,14,Very High,12.144202560946876,11.695255355062795
Maruti,S,VXI+,2019,311000,43330,Petrol,Manual,1st owner,1,CARS24 Assured,Noida,6,Medium,12.647551406590285,10.676623593166008
Maruti,Baleno,DELTA DIESEL 1.3,2018,455000,65310,Diesel,Manual,2nd owner,2,CARS24 Assured,Jaipur,7,High,13.02805489573287,11.086915754370356
Hyundai,NEW,,2021,450000,46800,Petrol,Manual,1st owner,1,Verified Owner,Chandrapur,4,Medium,13.017005083966255,10.753659849198824
Maruti,Swift,VXI,2016,266000,170000,Petrol,Manual,4th owner,4,Verified Owner,Gurugram,9,Very High,12.491255347155265,12.04355959836804
Hyundai,VENUE,S+ 1.2,2021,750000,46780,Petrol,Manual,1st owner,1,CARS24 Assured,Haridwar,4,Medium,13.527829818844937,10.753232416566384
Nissan,MAGNITE,XV MT,2023,616000,50310,CNG,Manual,1st owner,1,CARS24 Assured,3,2,High,13.331003865890963,10.825979020051888
KIA,SYROS,HTX 1.0 Turbo 6MT,2025,1324000,801,Petrol,Manual,1st owner,1,Verified Owner,Gujarat,0,Low,14.096168770765814,6.687108607866515
Tata,PUNCH,,2022,637000,15630,Petrol,Manual,1st owner,1,CARS24 Assured,Mori,3,Low,13.364526504411781,9.65701140089547
Hyundai,i10,SPORTZ 1.2,2010,130000,170000,Petrol,Manual,2nd owner,2,Verified Owner,Karnal,15,Very High,11.775297421715827,12.04355959836804
Maruti,FRONX,DELTA PLUS 1.2MT,2024,810000,1640,Petrol,Manual,1st owner,1,CARS24 Assured,Mumbai,1,Low,13.60479076121576,7.403061091090091
Maruti,Alto,LXI,2018,250000,61940,Petrol,Manual,1st owner,1,Verified Owner,Rajasthan,7,High,12.429220196836383,11.033937598052988
Honda,Jazz,1.2L I-VTEC V,2016,330000,56900,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,9,High,12.706850963741102,10.949068194652432
Volkswagen,Polo,,2013,220000,140000,Petrol,Manual,3rd owner,3,Verified Owner,Rajasthan,12,Very High,12.301387370778713,11.849404844423074
Maruti,Ritz,LDI,2011,154000,140000,Diesel,Manual,1st owner,1,Verified Owner,Gwalior,14,Very High,11.944714374881176,11.849404844423074
Maruti,Dzire,VDI,2019,450000,92900,Diesel,Manual,2nd owner,2,Verified Owner,Kanpur,6,High,13.017005083966255,11.439289689006644
Maruti,Swift,VDI,2014,352000,170000,Diesel,Manual,3rd owner,3,Verified Owner,Pradesh,11,Very High,12.77138929548529,12.04355959836804
Hyundai,Grand,,2018,413000,65220,Diesel,Manual,1st owner,1,Verified Dealer,Kanpur,7,High,12.931205293247745,11.08553678194579
